id,split,tokens,label,error_type,target_depth,max_depth,input_length,original_length,error_position,original,corrupted,correction_actions
37,probe_depth_train,[ ] [ [ ] ] ( ( ) [ [ ] ] [ ] ) [ ] ( [ [ ] ( ) ) ( [ ( ) ( [ ] ( ) [ ] [ ] ( ) ) ] [ ( ) ] ),0,E1_missing_closer,4,4,47,48,20,[ ] [ [ ] ] ( ( ) [ [ ] ] [ ] ) [ ] ( [ [ ] ] ( ) ) ( [ ( ) ( [ ] ( ) [ ] [ ] ( ) ) ] [ ( ) ] ),[ ] [ [ ] ] ( ( ) [ [ ] ] [ ] ) [ ] ( [ [ ] ( ) ) ( [ ( ) ( [ ] ( ) [ ] [ ] ( ) ) ] [ ( ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
38,probe_depth_train,( [ [ ] [ [ ] [ ] [ ] ( ( ( ) ) ) [ [ ( ) ( ) ] ] ] [ ] ] ) ( ) [ ( ( ) [ [ ] ( [ ] [ [ ] ] ( ) ) ] ) [ ] ( ( ) ) ( ( ) [ ] ) [ ( [ ] ( ) ) ( [ ( ) ] ( ) ) ] ],1,no_error,6,6,80,80,-1,( [ [ ] [ [ ] [ ] [ ] ( ( ( ) ) ) [ [ ( ) ( ) ] ] ] [ ] ] ) ( ) [ ( ( ) [ [ ] ( [ ] [ [ ] ] ( ) ) ] ) [ ] ( ( ) ) ( ( ) [ ] ) [ ( [ ] ( ) ) ( [ ( ) ] ( ) ) ] ],( [ [ ] [ [ ] [ ] [ ] ( ( ( ) ) ) [ [ ( ) ( ) ] ] ] [ ] ] ) ( ) [ ( ( ) [ [ ] ( [ ] [ [ ] ] ( ) ) ] ) [ ] ( ( ) ) ( ( ) [ ] ) [ ( [ ] ( ) ) ( [ ( ) ] ( ) ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
39,probe_depth_train,( ( ( ) ) ) [ ( ) [ [ [ ] ] ] ],1,no_error,4,4,16,16,-1,( ( ( ) ) ) [ ( ) [ [ [ ] ] ] ],( ( ( ) ) ) [ ( ) [ [ [ ] ] ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
40,probe_depth_train,[ [ ( ) ] ] [ ( ) ( ( ] ) [ ( [ [ [ ] ( ) ( [ ] ) ( [ ] [ ] ( ) ) ] ( [ ] ) [ ( [ ] ) ] ( ) [ ( ) [ ( ) ( ) [ ] ] [ ( ) ] ] ] ) ] ],0,E3_type_mismatch,7,7,66,66,11,[ [ ( ) ] ] [ ( ) ( ( ) ) [ ( [ [ [ ] ( ) ( [ ] ) ( [ ] [ ] ( ) ) ] ( [ ] ) [ ( [ ] ) ] ( ) [ ( ) [ ( ) ( ) [ ] ] [ ( ) ] ] ] ) ] ],[ [ ( ) ] ] [ ( ) ( ( ] ) [ ( [ [ [ ] ( ) ( [ ] ) ( [ ] [ ] ( ) ) ] ( [ ] ) [ ( [ ] ) ] ( ) [ ( ) [ ( ) ( ) [ ] ] [ ( ) ] ] ] ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
41,probe_depth_train,( [ ( [ ] ) ] ) (,0,E2_spurious_opener,4,4,9,8,8,( [ ( [ ] ) ] ),( [ ( [ ] ) ] ) (,"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE""]"
42,probe_depth_train,] [ [ [ ] ] ( [ ( ) ( ) ] ( ) ( ) [ ( [ ] [ [ ] ( ( ) ) [ ( ) ] ] ) ] ) ],0,E4_premature_close,7,7,37,36,0,[ [ [ ] ] ( [ ( ) ( ) ] ( ) ( ) [ ( [ ] [ [ ] ( ( ) ) [ ( ) ] ] ) ] ) ],] [ [ [ ] ] ( [ ( ) ( ) ] ( ) ( ) [ ( [ ] [ [ ] ( ( ) ) [ ( ) ] ] ) ] ) ],"[""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
43,probe_depth_train,( [ [ [ [ ( ) ( ) ] ] [ ( ( ) ) ] [ ] ] [ ( ) ] ] ) [ ] [ ] ( [ [ ] [ ] ] ),1,no_error,6,6,38,38,-1,( [ [ [ [ ( ) ( ) ] ] [ ( ( ) ) ] [ ] ] [ ( ) ] ] ) [ ] [ ] ( [ [ ] [ ] ] ),( [ [ [ [ ( ) ( ) ] ] [ ( ( ) ) ] [ ] ] [ ( ) ] ] ) [ ] [ ] ( [ [ ] [ ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
44,probe_depth_train,( ) [ ] [ ( ) ] ( ) ( ) [ [ ( [ ] ) ] [ ) ] [ ] ( ) ( [ ( ) ] ) ( ( ) ) [ ( [ [ ] ] ( ) [ ( ) ( ) ] [ [ ( ( ) ) [ ( ) ] ] [ ( ) ] ] [ ( ) ] ) ] [ [ ] ],0,E3_type_mismatch,6,6,76,76,20,( ) [ ] [ ( ) ] ( ) ( ) [ [ ( [ ] ) ] [ ] ] [ ] ( ) ( [ ( ) ] ) ( ( ) ) [ ( [ [ ] ] ( ) [ ( ) ( ) ] [ [ ( ( ) ) [ ( ) ] ] [ ( ) ] ] [ ( ) ] ) ] [ [ ] ],( ) [ ] [ ( ) ] ( ) ( ) [ [ ( [ ] ) ] [ ) ] [ ] ( ) ( [ ( ) ] ) ( ( ) ) [ ( [ [ ] ] ( ) [ ( ) ( ) ] [ [ ( ( ) ) [ ( ) ] ] [ ( ) ] ] [ ( ) ] ) ] [ [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
45,probe_depth_train,( ( ) [ ] ) ( ) [ ] ( ( ) ( [ ] ( ) ( ) [ ] ) ) [ ] [ ( [ ( [ ] ) ] ) ],1,no_error,5,5,36,36,-1,( ( ) [ ] ) ( ) [ ] ( ( ) ( [ ] ( ) ( ) [ ] ) ) [ ] [ ( [ ( [ ] ) ] ) ],( ( ) [ ] ) ( ) [ ] ( ( ) ( [ ] ( ) ( ) [ ] ) ) [ ] [ ( [ ( [ ] ) ] ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
46,probe_depth_train,[ ) [ ] ( ) ( ),0,E3_type_mismatch,1,1,8,8,1,[ ] [ ] ( ) ( ),[ ) [ ] ( ) ( ),"[""OK"", ""REPLACE_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
47,probe_depth_train,( [ ] ) [ ( ] ( ) ( ) [ ],0,E1_missing_closer,2,2,13,14,5,( [ ] ) [ ( ) ] ( ) ( ) [ ],( [ ] ) [ ( ] ( ) ( ) [ ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
48,probe_depth_train,( [ ( [ [ ] ] [ ] ) [ ] ] ( [ ] ) ) ( ( ) ) [ [ [ [ ] ] ( ) ( ) ] ],1,no_error,5,5,34,34,-1,( [ ( [ [ ] ] [ ] ) [ ] ] ( [ ] ) ) ( ( ) ) [ [ [ [ ] ] ( ) ( ) ] ],( [ ( [ [ ] ] [ ] ) [ ] ] ( [ ] ) ) ( ( ) ) [ [ [ [ ] ] ( ) ( ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
49,probe_depth_train,( [ ( [ ] ) ] ) [ ( ) ( [ ( ) ] [ ] ) [ [ ( ) ( ) [ ] ] ( ( [ [ ] ] ( ) [ ( ) ] [ ] ( ) ) [ [ ] [ ] ] ( ) ) ] ] [ ( ) ],1,no_error,6,6,60,60,-1,( [ ( [ ] ) ] ) [ ( ) ( [ ( ) ] [ ] ) [ [ ( ) ( ) [ ] ] ( ( [ [ ] ] ( ) [ ( ) ] [ ] ( ) ) [ [ ] [ ] ] ( ) ) ] ] [ ( ) ],( [ ( [ ] ) ] ) [ ( ) ( [ ( ) ] [ ] ) [ [ ( ) ( ) [ ] ] ( ( [ [ ] ] ( ) [ ( ) ] [ ] ( ) ) [ [ ] [ ] ] ( ) ) ] ] [ ( ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
50,probe_depth_train,( ) [ ( ) [ ],0,E1_missing_closer,1,1,7,8,2,( ) [ ] ( ) [ ],( ) [ ( ) [ ],"[""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK""]"
51,probe_depth_train,( ) ( ) [ ] ( ( [ [ [ ] [ ] ( [ ] ) ] ] ) ),1,no_error,6,6,22,22,-1,( ) ( ) [ ] ( ( [ [ [ ] [ ] ( [ ] ) ] ] ) ),( ) ( ) [ ] ( ( [ [ [ ] [ ] ( [ ] ) ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
52,probe_depth_train,[ ( [ ( ) ] ) [ ( ] ] ( ) [ ] [ ] [ [ ] ],0,E1_missing_closer,4,4,21,22,8,[ ( [ ( ) ] ) [ ( ) ] ] ( ) [ ] [ ] [ [ ] ],[ ( [ ( ) ] ) [ ( ] ] ( ) [ ] [ ] [ [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
53,probe_depth_train,( [ [ ( ( ) ) [ ] ( ( ) ( ( ) ) ) ] [ ] ( ) ] [ ( [ [ [ ] ( ) ] ] ) ] ),1,no_error,6,6,36,36,-1,( [ [ ( ( ) ) [ ] ( ( ) ( ( ) ) ) ] [ ] ( ) ] [ ( [ [ [ ] ( ) ] ] ) ] ),( [ [ ( ( ) ) [ ] ( ( ) ( ( ) ) ) ] [ ] ( ) ] [ ( [ [ [ ] ( ) ] ] ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
54,probe_depth_train,[ ( ( ) [ ] ) [ ] [ ] [ ] ] ( ) [ ] [ ( ) [ ] ] [ ( [ ( ( ) [ ] ) ] ) ] [ ( ( ) ) ],1,no_error,5,5,42,42,-1,[ ( ( ) [ ] ) [ ] [ ] [ ] ] ( ) [ ] [ ( ) [ ] ] [ ( [ ( ( ) [ ] ) ] ) ] [ ( ( ) ) ],[ ( ( ) [ ] ) [ ] [ ] [ ] ] ( ) [ ] [ ( ) [ ] ] [ ( [ ( ( ) [ ] ) ] ) ] [ ( ( ) ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
55,probe_depth_train,( [ ] ) ( ( ) ) [ [ ] ],1,no_error,2,2,12,12,-1,( [ ] ) ( ( ) ) [ [ ] ],( [ ] ) ( ( ) ) [ [ ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
56,probe_depth_train,( ( ) ( ) ) (,0,E2_spurious_opener,2,2,7,6,6,( ( ) ( ) ),( ( ) ( ) ) (,"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""DELETE""]"
57,probe_depth_train,[ ( ) [ ] ] ( ) ( [ ] [ ( ) ] ( ) [ ] ),1,no_error,3,3,20,20,-1,[ ( ) [ ] ] ( ) ( [ ] [ ( ) ] ( ) [ ] ),[ ( ) [ ] ] ( ) ( [ ] [ ( ) ] ( ) [ ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
58,probe_depth_train,( ) ( ( ) ( [ ] ) [ ] ) ( ( ) [ ] ) [ ] [ ] ( ) [ ] ( ( ( ) [ ( ( ) ( ) ) [ ( ) ( ) ] [ [ ] ( ( ] [ ] ) [ ] ] [ ( ( ) ) ( ) ] ] ) ),0,E3_type_mismatch,6,6,66,66,48,( ) ( ( ) ( [ ] ) [ ] ) ( ( ) [ ] ) [ ] [ ] ( ) [ ] ( ( ( ) [ ( ( ) ( ) ) [ ( ) ( ) ] [ [ ] ( ( ) [ ] ) [ ] ] [ ( ( ) ) ( ) ] ] ) ),( ) ( ( ) ( [ ] ) [ ] ) ( ( ) [ ] ) [ ] [ ] ( ) [ ] ( ( ( ) [ ( ( ) ( ) ) [ ( ) ( ) ] [ [ ] ( ( ] [ ] ) [ ] ] [ ( ( ) ) ( ) ] ] ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""REPLACE_RPAREN"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
59,probe_depth_train,[ ] [ ] [ ] [,0,E1_missing_closer,1,1,7,8,6,[ ] [ ] [ ] [ ],[ ] [ ] [ ] [,"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK""]"
60,probe_depth_train,( [ ] ( ) ) [ [ ( ( [ ] ( ) ( [ [ ] [ ] ] ) ) ) ( ( [ ( [ ] [ ] ) [ ] [ ] ] ( [ [ ] ( ) ] [ [ ] ( ) ] ) ) [ ] ( [ ] ) ) ] ( [ ( ) ] ) ] [ [ ] ] ( ),1,no_error,7,7,74,74,-1,( [ ] ( ) ) [ [ ( ( [ ] ( ) ( [ [ ] [ ] ] ) ) ) ( ( [ ( [ ] [ ] ) [ ] [ ] ] ( [ [ ] ( ) ] [ [ ] ( ) ] ) ) [ ] ( [ ] ) ) ] ( [ ( ) ] ) ] [ [ ] ] ( ),( [ ] ( ) ) [ [ ( ( [ ] ( ) ( [ [ ] [ ] ] ) ) ) ( ( [ ( [ ] [ ] ) [ ] [ ] ] ( [ [ ] ( ) ] [ [ ] ( ) ] ) ) [ ] ( [ ] ) ) ] ( [ ( ) ] ) ] [ [ ] ] ( ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
61,probe_depth_train,( ) [ ] ( ( ) [ ] [ [ ( [ ( ) [ [ ] ( ) ( ) ] ) ] ] ) [ ( ) [ ] ] [ ] [ ( ) ] ( ) ( ( ) [ ] ( ) ) ( ( ) ) ( ) ( ) ( ( ) ( ) ),0,E1_missing_closer,7,7,63,64,21,( ) [ ] ( ( ) [ ] [ [ ( [ ( ) [ [ ] ( ) ( ) ] ] ) ] ] ) [ ( ) [ ] ] [ ] [ ( ) ] ( ) ( ( ) [ ] ( ) ) ( ( ) ) ( ) ( ) ( ( ) ( ) ),( ) [ ] ( ( ) [ ] [ [ ( [ ( ) [ [ ] ( ) ( ) ] ) ] ] ) [ ( ) [ ] ] [ ] [ ( ) ] ( ) ( ( ) [ ] ( ) ) ( ( ) ) ( ) ( ) ( ( ) ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RBRACK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
62,probe_depth_train,( ( [ [ ] [ ( [ ] ) ] ] ),0,E1_missing_closer,6,6,13,14,12,( ( [ [ ] [ ( [ ] ) ] ] ) ),( ( [ [ ] [ ( [ ] ) ] ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""INSERT_RPAREN""]"
63,probe_depth_train,( ( ) ) [ [ ( [ [ ] ] ) ( ( ( ) ( ) ) ) ( [ [ ( ( ) ) ] ] ) [ [ [ [ ] ( ( ) ) [ [ ] [ ] ( ) ] ] ] ( ) [ ] ] ( ) ] ( ) ( ( ) ( ) ) ],1,no_error,7,7,66,66,-1,( ( ) ) [ [ ( [ [ ] ] ) ( ( ( ) ( ) ) ) ( [ [ ( ( ) ) ] ] ) [ [ [ [ ] ( ( ) ) [ [ ] [ ] ( ) ] ] ] ( ) [ ] ] ( ) ] ( ) ( ( ) ( ) ) ],( ( ) ) [ [ ( [ [ ] ] ) ( ( ( ) ( ) ) ) ( [ [ ( ( ) ) ] ] ) [ [ [ [ ] ( ( ) ) [ [ ] [ ] ( ) ] ] ] ( ) [ ] ] ( ) ] ( ) ( ( ) ( ) ) ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
64,probe_depth_train,( ) ( ( ) ( [ ] ) [ [ ] ( ) ] ),1,no_error,3,3,16,16,-1,( ) ( ( ) ( [ ] ) [ [ ] ( ) ] ),( ) ( ( ) ( [ ] ) [ [ ] ( ) ] ),"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
65,probe_depth_train,[ [ ] ] ) [ ] ( ) [ ] ( [ ( ) ] ) ( ) ( ) ( [ ] [ ] ) [ ] ( ) [ [ ] [ ] ] ( ( ) ),0,E4_premature_close,3,3,41,40,4,[ [ ] ] [ ] ( ) [ ] ( [ ( ) ] ) ( ) ( ) ( [ ] [ ] ) [ ] ( ) [ [ ] [ ] ] ( ( ) ),[ [ ] ] ) [ ] ( ) [ ] ( [ ( ) ] ) ( ) ( ) ( [ ] [ ] ) [ ] ( ) [ [ ] [ ] ] ( ( ) ),"[""OK"", ""OK"", ""OK"", ""OK"", ""DELETE"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
66,probe_depth_train,[ ( ) ] [ ] [ ] ( ) ( ( [ ] ( ) ) ( ) ) [ [ ( [ ( [ ( ) ( ) ( ) ] ) ] ) ] ],1,no_error,7,7,38,38,-1,[ ( ) ] [ ] [ ] ( ) ( ( [ ] ( ) ) ( ) ) [ [ ( [ ( [ ( ) ( ) ( ) ] ) ] ) ] ],[ ( ) ] [ ] [ ] ( ) ( ( [ ] ( ) ) ( ) ) [ [ ( [ ( [ ( ) ( ) ( ) ] ) ] ) ] ],"[""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK"", ""OK""]"
